"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IBRD only","IBD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7491812574133","66.5092604283626","66.4505533875194","66.2269591378703","66.2554788804818","66.3279770376252","66.3395068454793","66.3306462543818","66.454330452694","66.5784321847689","66.6337139002361","66.5737867668571","66.5368108790797","66.5192902629333","66.3997669900956","66.4559899593026","66.1019042684974","65.9617347373791","65.4923361238695","65.219294935093","64.7035433272642","64.5354730166567","64.4074136447564","64.2760998667466","64.2185087994265","64.3106813042926","64.3959967648634","64.4974451612696","64.5949944042679","64.721622636215","64.0788911930163","64.9336026601718","65.1618675776395","65.6189081652743",
"IDA & IBRD total","IBT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8106139711585","66.667937621717","66.6217384659797","66.4708361220437","66.5392811369534","66.5978133202948","66.6026714635052","66.5888778452904","66.7221679245276","66.8211395442552","66.874630018134","66.8248447046147","66.8045504416955","66.8074823669186","66.7306743633401","66.8038420302499","66.5321719989713","66.4647530537693","66.1448117338857","66.0299674750176","65.7281464868274","65.6432810412333","65.5418464479759","65.4589754496632","65.4447363372629","65.5401387036243","65.5782502157066","65.6598726535745","65.7474119219202","65.8907895086544","65.3616493203742","66.1297824385833","66.3295162338478","67.0999470174138",
"IDA total","IDA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1068342986934","67.4242140592488","67.4284313746789","67.6036300570894","67.8402805458882","67.8220884141122","67.7795905756969","67.7303055319303","67.8927158307649","67.872967756692","67.9074534358145","67.889579052209","67.9283122966889","68.0052118784118","68.0941964869451","68.2251961715572","68.2690408909685","68.4694886604859","68.7060641192898","69.1592458948374","69.6112749939116","69.7806164643875","69.7220548041936","69.7604697093749","69.8727827319303","69.9275701992339","69.7458915963698","69.6947230913235","69.6855100451495","69.8191335579837","69.5310622201761","69.9983312551446","70.0219291798547","71.7967012124193",
"IDA blend","IDB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.998758567173","63.9628082253359","64.1969221567587","64.6342378309121","64.8828641809251","64.4676142626849","64.6693849026689","64.8699577124539","65.1170604209972","65.2171001939389","65.3030003765918","65.271224190385","65.3847869222393","65.6763693701067","65.9399238158891","66.2924053573522","66.6738778496235","66.7333927761533","66.7770797844435","67.0036665348673","67.2287896749076","67.4641035613716","67.5049911705293","67.6412153852928","68.1428493693719","68.2324305412192","67.9592712641022","67.5152043492387","67.0565676807202","67.4115708039293","67.4037727116376","67.4831398127315","67.5062100471783","70.2574473015076",
"Indonesia","IDN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0463569753101","59.8191214470284","60.9251420969888","60.0909400379322","60.8047135622915","60.7691938694745","60.7332478396874","59.8863062759897","61.4896740961825","61.2222434915773","61.4124750404108","59.1074638161006","57.0648107459709","57.1140370772702","55.9814169570267","55.5479212623103","55.6768400416294","60.189121298488","61.050259293365","61.3773916438891","61.9077692896268","61.4517800756864","61.6875726317555","61.1601543656536","61.2193087440612","61.5507710212394","62.3061683705914","63.7118535963105","64.5961751224909","65.3135593220339","65.1402544292483","65.2976511455838","64.4544997486174","64.5040510680088",
"IDA only","IDX","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1066690347147","69.1215734088355","69.0158941574414","69.0579364010809","69.2888566617619","69.4595924383311","69.3086300251386","69.1479962461138","69.2671179152942","69.1931441089064","69.2088793953042","69.2031600639929","69.2047706577278","69.1767818944738","69.1812044936143","69.2008091218564","69.0751721655814","69.3507729275955","69.6891250616743","70.2619697317531","70.8342446491957","70.9680181338588","70.8650708637977","70.8573534723856","70.7711586741958","70.817731543449","70.6848132100703","70.8333904718779","71.0496242090037","71.0691110532515","70.6457983939999","71.3228490059136","71.3410154845558","72.6273719394563",
"Isle of Man","IMN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9847131937996","36.1258976099461","36.2874979151278","36.457799444557","36.6582381145488","37.3316969711412","38.0144039045295","38.7022346966688","39.3975760456274","40.0966355628369","40.8021162012764","41.0903241182078","41.3843464936433","41.6867122101414","41.9970755640415","42.3151172249675","40.9458154572012","39.5971254891344","38.2686685496259","36.96207898445","35.6788713301284","34.8133937473969","33.965760117771","33.9316152339278","33.9675369420412","34.0781836585647","34.2209237976345","34.3832428238945","34.5333367977966","34.6574591405149","34.3466370734414","36.496235058712","38.6194518681549","40.6942364050798",
"Not classified","INX","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1410262853696","53.1691723690125","55.0725379320932","57.0641989886285","58.275641025641","59.7450166433189","61.6785198993858","62.9645012654942","64.4772879954524","66.0344581718242","67.385954459498","68.2774858213226","69.8805628917182","70.3519313304721","70.488404036135","71.849974525455","72.80540208717","74.5862791306625","75.5547578211214","77.6380066702647","78.7341988627457","79.422226077904","79.6399254817488","80.2368153421473","79.7813731048217","79.4057139545665","80.5316279474463","81.1636735289823","81.7372392754448","81.886655011655","81.7482590167342","83.4268773565898","84.5872607826335","85.0863377743725",
"Iran, Islamic Rep.","IRN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7293762209253","11.9555506602538","12.2728342603719","12.618359914605","13.0177514792899","13.4809166245185","13.9861340376362","15.0387143123221","16.1639722244564","17.3529729437814","18.6021549205832","19.9117643041536","21.2710480451221","22.6964219337252","24.1977725092353","25.7657036475212","25.2795292139554","24.0717935651903","21.5110010199621","22.6442321567722","22.1176883071349","20.381392141283","21.9778597785978","19.6119929453263","19.1442967852197","20.9270133616984","23.3404525513738","24.700458206449","24.5571054308575","23.8701708054692","20.1225950258095","19.1837452722315","20.03093350783","20.3530944430302",
"Iraq","IRQ","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8900406149553","10.9427273181205","11.0549287448272","11.0978008675477","11.1372340828941","11.1911617346745","11.2375985754261","11.3219133393887","11.7842601659537","12.2660609993511","12.7668754167375","13.288463311513","13.8314954151572","14.3964710600187","14.983980830843","15.5961063962474","16.2343336154875","16.8969546985633","16.8492054734054","16.8019165789619","16.753577239164","16.7071604110813","16.6610582989821","17.6748882955913","18.7412931246415","19.4498936826943","20.1829553908467","15.4380516508663","15.5396432043155","15.7306629834254","15.7100570355931","15.7780479333102","15.2643128975805","15.0748752079867",
"Iceland","ISL","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2615472343661","83.566557211417","84.4628994858353","85.9383374594829","86.5170975600423","86.3694063420466","85.8473463774458","85.1896197522151","86.1029028333044","87.6244998461065","89.3687465004747","87.4513020299364","87.8365296244103","87.4880007776711","85.7678952177886","88.1281094527363","87.6175107883767","86.2381879998548","86.258338831464","88.5363667352633","89.4510800508259","89.5171813832101","90.6871504788841","90.3592837234165","89.9016073306294","90.4576496784386","89.3571664849368","89.6334379711793","89.3947536148569","89.7118151997688","89.3849487887309","89.2497128179976","90.2602801048794","89.1524135309768",
"Israel","ISR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4015196849298","64.925943953828","67.017857641897","66.9773598809995","69.1599367019535","70.6124345674963","71.479963886381","72.1861000716201","73.2128336448065","75.4295162101934","76.7284676979594","77.4553474895126","78.0874509114354","79.7180570066366","79.8743424897721","80.4997742860887","80.4934843291245","80.5397808753513","80.5446466962878","82.9105473965287","82.8792708077938","82.5090993124964","83.0157264383255","82.9834966839131","84.3006713667008","84.3906616315472","84.9796033197355","84.9952061361457","86.69458808781","87.1612003393389","87.9262877442274","89.0015356402726","89.2193362825398","90.6937170854787",
"Italy","ITA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6192196531792","53.4486134751239","52.6227470478558","52.2103515257848","52.8932355338223","53.6651715594993","54.60936742412","55.0678139127899","55.830485968293","57.1556307002","57.7413092771733","58.8593467914","59.3785246089217","59.8968166135017","61.6997863939414","61.895471982688","62.3373204560786","62.389255965688","63.6454051186845","63.7949873085781","64.2355694227769","65.0301508396112","66.6655377372869","67.2981807602129","67.9941835600034","67.2304620163506","67.961939007429","68.6929731010783","68.9477158477345","69.4472754450333","68.6270082501086","69.2959899923553","69.7462645458927","70.24109085963",
"Jamaica","JAM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7281596340246","80.4425283712674","80.2130258837902","80.0214658080343","79.7910704431411","79.5154781397868","79.1975436596362","78.8394926686981","78.4356839956023","77.7394100745974","76.9404821764099","76.148032039957","75.9549062770996","75.7604995845729","75.9261744966443","75.9065335020325","75.8830760086991","75.8714700377072","75.87263958146","75.8130941299258","75.9455655983867","75.9978635254717","77.1763336001747","77.0366773308958","76.8272729837231","80.5040097940768","79.6015298162287","80.3080549236714","79.9914944988613","80.4902000349759","79.6037714980921","79.7288441058409","81.34833565236","81.7293946317154",
